ExamID,UserName,Title,IPAddress,Browser,EntranceTime,ExamEndTime,FinalGrade
3269,s981804210,میان ترم-ژئومرفولوژي -محیط زیست,158.58.58.67,Firefox 88.0,2021-05-11 13:31:18.350,2021-05-11 13:36:54.693,17.00
3269,s981804211,میان ترم-ژئومرفولوژي -محیط زیست,69.194.82.72,Chrome 85.0,2021-05-11 13:30:09.410,2021-05-11 13:44:53.440,19.00
3269,s981804213,میان ترم-ژئومرفولوژي -محیط زیست,85.239.206.34,Safari 0.0,2021-05-11 13:31:18.147,2021-05-11 13:46:05.643,18.00
3269,s981804212,میان ترم-ژئومرفولوژي -محیط زیست,151.246.200.181,Chrome 90.0,2021-05-11 13:30:20.297,2021-05-11 13:46:14.863,11.00
3269,s981804217,میان ترم-ژئومرفولوژي -محیط زیست,5.22.85.176,Firefox 88.0,2021-05-11 13:30:21.217,2021-05-11 13:45:46.093,10.00
3269,s981804218,میان ترم-ژئومرفولوژي -محیط زیست,130.255.207.56,Chrome 83.0,2021-05-11 13:30:12.707,2021-05-11 13:45:30.187,17.00
3269,s981804219,میان ترم-ژئومرفولوژي -محیط زیست,93.110.253.194,Chrome 88.0,2021-05-11 13:30:35.547,2021-05-11 13:45:37.640,19.00
3269,s981804220,میان ترم-ژئومرفولوژي -محیط زیست,5.124.43.225,Chrome 81.0,2021-05-11 13:34:37.943,2021-05-11 13:47:09.390,17.00
3269,s981804222,میان ترم-ژئومرفولوژي -محیط زیست,5.218.169.225,Chrome 83.0,2021-05-11 13:30:10.427,2021-05-11 13:44:29.347,12.00
3269,s981804223,میان ترم-ژئومرفولوژي -محیط زیست,86.57.83.243,Chrome 83.0,2021-05-11 13:31:00.803,2021-05-11 13:46:20.583,11.00
3269,s991804235,میان ترم-ژئومرفولوژي -محیط زیست,130.255.196.200,Chrome 90.0,2021-05-11 13:30:47.827,2021-05-11 13:45:52.607,11.00
3311,s981804223,شیمی محیطزیست,5.200.127.198,Chrome 83.0,2021-05-08 15:00:10.097,2021-05-08 15:17:19.160,14.00
3311,s981804222,شیمی محیطزیست,5.250.105.111,Chrome 83.0,2021-05-08 15:00:06.580,2021-05-08 15:14:20.447,14.00
3311,s981804220,شیمی محیطزیست,5.124.6.98,Chrome 81.0,2021-05-08 15:00:39.603,2021-05-08 15:15:36.207,11.00
3311,s981804219,شیمی محیطزیست,93.110.62.106,Chrome 88.0,2021-05-08 15:00:13.597,2021-05-08 15:17:15.473,13.00
3311,s981804218,شیمی محیطزیست,130.255.192.33,Chrome 83.0,2021-05-08 15:00:16.753,2021-05-08 15:17:00.370,10.00
3311,s981804217,شیمی محیطزیست,158.58.108.47,Firefox 88.0,2021-05-08 15:00:21.300,2021-05-08 15:16:55.340,15.00
3311,s981804212,شیمی محیطزیست,31.57.220.250,Chrome 90.0,2021-05-08 15:00:54.220,2021-05-08 15:16:56.103,13.00
3311,s981804213,شیمی محیطزیست,158.58.30.170,Safari 0.0,2021-05-08 15:00:09.363,2021-05-08 15:15:50.460,16.00
3311,s981804211,شیمی محیطزیست,5.218.69.211,Chrome 85.0,2021-05-08 15:00:08.363,2021-05-08 15:12:49.353,16.00
3311,s981804210,شیمی محیطزیست,5.124.10.103,Chrome 86.0,2021-05-08 15:01:09.223,2021-05-08 15:16:55.293,18.00
3311,s981804207,شیمی محیطزیست,5.215.49.84,Chrome 90.0,2021-05-08 15:00:21.240,2021-05-08 15:17:23.597,13.00
3311,s981804203,شیمی محیطزیست,5.124.78.105,Chrome 90.0,2021-05-08 15:00:06.643,2021-05-08 15:16:40.027,13.00
3311,s971804102,شیمی محیطزیست,109.125.173.157,Chrome 90.0,2021-05-08 15:01:23.253,2021-05-08 15:17:27.457,13.00
3311,t2287,شیمی محیطزیست,NULL,NULL,2021-06-10 02:42:03.773,NULL,0.00
4395,t2697,ميانترم نقشه برداري,NULL,NULL,2021-07-02 18:20:53.730,NULL,0.00
4395,s971804102,ميانترم نقشه برداري,109.125.174.217,Chrome 90.0,2021-05-16 13:31:01.010,NULL,0.00
4395,s981804203,ميانترم نقشه برداري,151.245.124.103,Chrome 87.0,2021-05-16 13:30:08.483,2021-05-16 14:00:10.180,13.00
4395,s981804207,ميانترم نقشه برداري,5.233.119.134,Chrome 90.0,2021-05-16 13:33:47.563,2021-05-16 13:57:52.457,17.00
4395,s981804210,ميانترم نقشه برداري,NULL,NULL,NULL,NULL,0.00
4395,s981804211,ميانترم نقشه برداري,164.138.163.247,Chrome 85.0,2021-05-16 13:30:09.687,2021-05-16 13:59:27.507,18.00
4395,s981804213,ميانترم نقشه برداري,188.215.221.77,Safari 0.0,2021-05-16 13:31:06.570,2021-05-16 14:00:27.650,13.33
4395,s981804212,ميانترم نقشه برداري,95.162.238.196,Chrome 83.0,2021-05-16 13:30:59.057,2021-05-16 14:01:17.953,0.00
4395,s981804217,ميانترم نقشه برداري,5.250.104.21,Chrome 87.0,2021-05-16 13:30:17.013,NULL,0.00
4395,s981804218,ميانترم نقشه برداري,NULL,NULL,NULL,NULL,0.00
4395,s981804219,ميانترم نقشه برداري,5.22.45.121,Chrome 88.0,2021-05-16 13:30:14.280,2021-05-16 13:59:29.507,18.00
4395,s981804220,ميانترم نقشه برداري,5.125.227.171,Chrome 81.0,2021-05-16 13:36:53.597,2021-05-16 14:01:17.500,13.33
4395,s981804222,ميانترم نقشه برداري,5.22.54.105,Chrome 83.0,2021-05-16 13:30:17.000,2021-05-16 13:58:11.093,16.00
4395,s981804223,ميانترم نقشه برداري,77.81.216.254,Chrome 83.0,2021-05-16 13:30:41.053,NULL,0.00
4477,s981804223,آزمون پایان ترم مبانی  سنجش از دور ,89.32.22.51,Chrome 83.0,2021-05-22 10:30:14.227,2021-05-22 10:50:01.907,15.00
4477,s981804222,آزمون پایان ترم مبانی  سنجش از دور ,5.22.120.78,Chrome 83.0,2021-05-22 10:30:06.070,2021-05-22 10:41:08.457,12.00
4477,s981804220,آزمون پایان ترم مبانی  سنجش از دور ,5.124.165.214,Chrome 88.0,2021-05-22 10:31:36.150,2021-05-22 10:49:42.543,14.00
4477,s981804219,آزمون پایان ترم مبانی  سنجش از دور ,5.218.44.187,Chrome 88.0,2021-05-22 10:30:23.430,2021-05-22 10:50:06.343,11.00
4477,s981804218,آزمون پایان ترم مبانی  سنجش از دور ,5.250.34.142,Chrome 87.0,2021-05-22 10:30:40.167,2021-05-22 10:50:04.420,13.00
4477,s981804217,آزمون پایان ترم مبانی  سنجش از دور ,78.39.4.25,Firefox 88.0,2021-05-22 10:30:22.883,2021-05-22 10:49:46.607,10.00
4477,s981804212,آزمون پایان ترم مبانی  سنجش از دور ,151.246.201.170,Chrome 90.0,2021-05-22 10:31:57.763,2021-05-22 10:50:14.000,15.00
4477,s981804213,آزمون پایان ترم مبانی  سنجش از دور ,93.110.204.34,Safari 0.0,2021-05-22 10:30:57.210,2021-05-22 10:49:43.310,13.00
4477,s981804211,آزمون پایان ترم مبانی  سنجش از دور ,93.110.184.232,Chrome 85.0,2021-05-22 10:30:40.573,2021-05-22 10:49:38.747,16.00
4477,s981804210,آزمون پایان ترم مبانی  سنجش از دور ,31.2.181.43,Chrome 75.0,2021-06-22 14:01:18.787,2021-06-22 14:21:28.027,16.00
4477,s981804207,آزمون پایان ترم مبانی  سنجش از دور ,2.184.116.226,Chrome 90.0,2021-05-22 10:32:12.473,2021-05-22 10:48:56.210,18.00
4477,s981804203,آزمون پایان ترم مبانی  سنجش از دور ,151.245.126.13,Chrome 90.0,2021-05-22 10:30:04.077,2021-05-22 10:49:34.200,13.00
4477,s971804102,آزمون پایان ترم مبانی  سنجش از دور ,204.18.230.157,Chrome 90.0,2021-05-22 10:30:42.183,2021-05-22 10:50:25.297,14.00
4477,s961802121,آزمون پایان ترم مبانی  سنجش از دور ,5.124.35.30,Firefox 88.0,2021-05-22 10:30:20.087,2021-05-22 10:50:14.953,14.00
4477,s961804105,آزمون پایان ترم مبانی  سنجش از دور ,86.57.114.68,Chrome 81.0,2021-05-22 10:31:26.823,2021-05-22 10:48:47.220,13.00
4611,s971804102,میان ترم بوم شناسی حیات وحش,109.125.169.199,Chrome 91.0,2021-06-02 10:31:16.713,2021-06-02 11:15:10.653,23.00
4611,s981804203,میان ترم بوم شناسی حیات وحش,5.123.222.157,Chrome 91.0,2021-06-02 10:30:04.487,2021-06-02 11:14:56.903,20.00
4611,s981804207,میان ترم بوم شناسی حیات وحش,5.233.112.71,Chrome 90.0,2021-06-02 10:30:08.610,2021-06-02 11:14:27.857,10.00
4611,s981804210,میان ترم بوم شناسی حیات وحش,78.39.2.25,Firefox 89.0,2021-06-02 10:56:28.900,2021-06-02 11:05:04.437,11.00
4611,s981804212,میان ترم بوم شناسی حیات وحش,151.246.192.135,Chrome 91.0,2021-06-02 10:30:28.823,2021-06-02 11:14:48.357,17.00
4611,s981804211,میان ترم بوم شناسی حیات وحش,5.250.24.122,Chrome 85.0,2021-06-02 10:30:09.990,2021-06-02 11:14:04.227,20.00
4611,s981804213,میان ترم بوم شناسی حیات وحش,5.218.49.19,Safari 0.0,2021-06-02 10:31:17.040,2021-06-02 11:05:52.040,16.00
4611,s981804217,میان ترم بوم شناسی حیات وحش,31.7.96.19,Firefox 88.0,2021-06-02 10:30:12.567,2021-06-02 11:14:14.997,20.00
4611,s981804219,میان ترم بوم شناسی حیات وحش,130.255.255.169,Chrome 88.0,2021-06-02 10:30:17.193,NULL,20.00
4611,s981804218,میان ترم بوم شناسی حیات وحش,85.239.192.118,Chrome 87.0,2021-06-02 10:30:19.083,NULL,9.00
4611,s981804220,میان ترم بوم شناسی حیات وحش,5.123.132.143,Chrome 87.0,2021-06-02 10:30:47.223,2021-06-02 11:14:20.437,17.00
4611,s981804222,میان ترم بوم شناسی حیات وحش,85.239.198.113,Chrome 83.0,2021-06-02 10:30:07.753,2021-06-02 11:13:37.407,20.00
4611,s981804223,میان ترم بوم شناسی حیات وحش,95.162.7.134,Chrome 83.0,2021-06-02 10:30:25.833,2021-06-02 11:14:14.793,20.00
4652,s981804223,پایان ترم بوم شناسی حیات وحش,5.62.215.55,Chrome 83.0,2021-06-12 10:30:11.960,2021-06-12 10:58:54.440,15.00
4652,s981804220,پایان ترم بوم شناسی حیات وحش,5.123.28.64,Chrome 87.0,2021-06-12 10:46:04.667,2021-06-12 11:10:40.687,12.00
4652,s981804222,پایان ترم بوم شناسی حیات وحش,5.218.221.35,Chrome 89.0,2021-06-12 10:30:11.180,2021-06-12 10:56:16.647,17.00
4652,s981804218,پایان ترم بوم شناسی حیات وحش,5.218.87.5,Chrome 90.0,2021-06-12 10:31:13.650,2021-06-12 11:10:45.407,13.00
4652,s981804219,پایان ترم بوم شناسی حیات وحش,164.138.146.238,Chrome 91.0,2021-06-12 10:47:45.227,NULL,11.00
4652,s981804217,پایان ترم بوم شناسی حیات وحش,158.58.126.205,Firefox 89.0,2021-06-12 10:30:52.900,2021-06-12 11:09:37.680,12.00
4652,s981804213,پایان ترم بوم شناسی حیات وحش,5.218.58.107,Safari 0.0,2021-06-12 10:30:24.947,2021-06-12 11:00:37.090,18.00
4652,s981804211,پایان ترم بوم شناسی حیات وحش,158.58.86.202,Chrome 91.0,2021-06-12 10:30:08.693,2021-06-12 10:55:04.427,21.00
4652,s981804212,پایان ترم بوم شناسی حیات وحش,5.218.31.211,Chrome 89.0,2021-06-12 10:30:46.727,2021-06-12 11:07:36.607,18.00
4652,s981804210,پایان ترم بوم شناسی حیات وحش,93.110.218.201,Chrome 75.0,2021-06-12 10:39:58.420,2021-06-12 10:56:38.073,19.00
4652,s981804207,پایان ترم بوم شناسی حیات وحش,5.233.119.31,Chrome 86.0,2021-06-12 10:30:33.257,2021-06-12 11:09:13.443,19.00
4652,s981804203,پایان ترم بوم شناسی حیات وحش,5.123.117.191,Chrome 91.0,2021-06-12 10:30:03.993,2021-06-12 10:46:18.560,21.00
4652,s971804102,پایان ترم بوم شناسی حیات وحش,109.125.174.31,Chrome 91.0,2021-06-12 10:30:42.477,2021-06-12 11:09:34.397,18.00
4652,t1168,پایان ترم بوم شناسی حیات وحش,NULL,NULL,2021-06-11 13:50:58.690,NULL,0.00
5126,t2288,پایان ترم درس 'گیاهشناسی میدانی,NULL,NULL,2021-06-14 22:28:46.723,NULL,0.00
5126,s971804102,پایان ترم درس 'گیاهشناسی میدانی,109.125.172.245,Chrome 91.0,2021-06-15 10:00:08.820,2021-06-15 10:34:41.830,19.00
5126,s981804203,پایان ترم درس 'گیاهشناسی میدانی,5.124.19.21,Chrome 91.0,2021-06-15 10:00:04.477,2021-06-15 10:21:59.240,16.00
5126,s981804207,پایان ترم درس 'گیاهشناسی میدانی,2.183.3.227,Chrome 86.0,2021-06-15 10:00:14.977,2021-06-15 10:35:15.697,14.00
5126,s981804210,پایان ترم درس 'گیاهشناسی میدانی,85.239.217.102,Chrome 75.0,2021-06-15 10:00:29.903,2021-06-15 10:33:50.177,10.00
5126,s981804211,پایان ترم درس 'گیاهشناسی میدانی,5.218.10.88,Chrome 85.0,2021-06-15 10:00:07.960,2021-06-15 10:29:41.167,15.00
5126,s981804213,پایان ترم درس 'گیاهشناسی میدانی,5.250.78.84,Safari 0.0,2021-06-15 10:00:08.413,2021-06-15 10:29:20.180,14.00
5126,s981804217,پایان ترم درس 'گیاهشناسی میدانی,78.39.2.25,Firefox 89.0,2021-06-15 10:00:12.337,2021-06-15 10:34:13.280,18.00
5126,s981804218,پایان ترم درس 'گیاهشناسی میدانی,130.255.238.106,Chrome 91.0,2021-06-15 10:00:11.507,NULL,0.00
5126,s981804219,پایان ترم درس 'گیاهشناسی میدانی,93.110.56.152,Chrome 88.0,2021-06-15 10:00:08.227,NULL,0.00
5126,s981804222,پایان ترم درس 'گیاهشناسی میدانی,93.110.192.170,Chrome 83.0,2021-06-15 10:00:08.930,2021-06-15 10:20:39.120,15.00
5126,s981804220,پایان ترم درس 'گیاهشناسی میدانی,5.123.229.166,Chrome 87.0,2021-06-15 10:01:23.987,2021-06-15 10:35:54.357,12.00
5126,s981804223,پایان ترم درس 'گیاهشناسی میدانی,86.57.93.214,Chrome 91.0,2021-06-15 10:00:19.570,NULL,21.00
5911,s981804222,پایانترم-ژئومرفولوژي,5.22.111.37,Chrome 83.0,2021-06-28 10:00:11.913,2021-06-28 10:13:55.110,14.00
5911,s991804235,پایانترم-ژئومرفولوژي,5.218.15.199,Chrome 91.0,2021-06-28 10:00:33.970,2021-06-28 10:14:35.137,16.00
5911,s981804223,پایانترم-ژئومرفولوژي,86.57.86.175,Chrome 91.0,2021-06-28 10:00:18.057,NULL,0.00
5911,s981804220,پایانترم-ژئومرفولوژي,5.123.167.84,Chrome 87.0,2021-06-28 10:01:21.620,2021-06-28 10:15:30.800,17.00
5911,s981804217,پایانترم-ژئومرفولوژي,151.234.166.38,Firefox 89.0,2021-06-28 10:00:24.650,2021-06-28 10:14:47.360,17.00
5911,s981804213,پایانترم-ژئومرفولوژي,93.110.196.99,Safari 0.0,2021-06-28 10:00:08.257,NULL,0.00
5911,s981804218,پایانترم-ژئومرفولوژي,5.124.143.150,Chrome 74.0,2021-06-28 10:00:23.760,2021-06-28 10:15:14.147,13.30
5911,s981804211,پایانترم-ژئومرفولوژي,5.218.76.96,Chrome 85.0,2021-06-28 10:00:08.570,2021-06-28 10:14:39.547,13.00
5911,s981804212,پایانترم-ژئومرفولوژي,151.246.204.51,Chrome 91.0,2021-06-28 10:00:57.663,2021-06-28 10:14:12.250,16.00
5911,s981804210,پایانترم-ژئومرفولوژي,5.212.189.239,Chrome 75.0,2021-06-28 10:01:58.543,2021-06-28 10:07:40.233,16.00
5911,s981804203,پایانترم-ژئومرفولوژي,5.124.87.65,Chrome 91.0,2021-06-28 10:00:09.773,2021-06-28 10:14:23.367,17.00
5911,s981804207,پایانترم-ژئومرفولوژي,5.233.114.91,Chrome 91.0,2021-06-28 10:09:05.970,2021-06-28 10:15:10.943,18.00
5911,s971804114,پایانترم-ژئومرفولوژي,93.110.252.170,Chrome 91.0,2021-06-28 10:00:21.633,2021-06-28 10:15:01.567,20.00
5911,s971804102,پایانترم-ژئومرفولوژي,85.239.212.149,Chrome 91.0,2021-06-28 10:00:35.127,2021-06-28 10:14:43.420,18.00
5911,s981804219,پایانترم-ژئومرفولوژي,5.218.148.36,Chrome 88.0,2021-06-28 10:00:08.617,2021-06-28 10:15:11.163,13.30
6050,s971804102,پایان ترم مبانی سنجش 2,164.138.152.51,Chrome 88.0,2021-06-22 15:00:20.797,2021-06-22 15:45:30.513,13.00
6050,s961804105,پایان ترم مبانی سنجش 2,86.57.111.82,Chrome 91.0,2021-06-22 15:00:13.703,2021-06-22 15:42:06.747,16.00
6050,s961802121,پایان ترم مبانی سنجش 2,5.218.154.51,Firefox 89.0,2021-06-22 15:00:05.993,2021-06-22 15:40:29.457,16.00
6050,s981804207,پایان ترم مبانی سنجش 2,5.233.114.91,Chrome 91.0,2021-06-22 15:00:17.110,2021-06-22 15:44:52.570,17.00
6050,s981804203,پایان ترم مبانی سنجش 2,5.124.170.153,Chrome 91.0,2021-06-22 15:00:05.587,2021-06-22 15:30:05.493,18.00
6050,s981804210,پایان ترم مبانی سنجش 2,5.52.230.186,Chrome 75.0,2021-06-22 15:11:19.677,2021-06-22 15:25:54.413,20.00
6050,s981804211,پایان ترم مبانی سنجش 2,69.194.95.58,Chrome 85.0,2021-06-22 15:00:10.390,2021-06-22 15:35:38.053,16.00
6050,s981804212,پایان ترم مبانی سنجش 2,31.57.216.186,Chrome 91.0,2021-06-22 15:01:38.947,NULL,13.00
6050,s981804218,پایان ترم مبانی سنجش 2,5.250.82.166,Chrome 83.0,2021-06-22 15:02:06.907,2021-06-22 15:46:08.280,17.00
6050,s981804219,پایان ترم مبانی سنجش 2,5.22.30.129,Chrome 88.0,2021-06-22 15:00:14.390,2021-06-22 15:45:02.620,15.00
6050,s981804217,پایان ترم مبانی سنجش 2,5.75.63.21,Firefox 89.0,2021-06-22 15:00:19.813,2021-06-22 15:42:28.043,18.00
6050,s981804213,پایان ترم مبانی سنجش 2,164.138.160.90,Safari 0.0,2021-06-22 15:00:15.157,2021-06-22 15:26:56.727,17.00
6050,s981804220,پایان ترم مبانی سنجش 2,5.124.142.94,Chrome 86.0,2021-06-22 15:00:24.203,2021-06-22 15:44:21.477,18.00
6050,s981804223,پایان ترم مبانی سنجش 2,86.57.96.96,Chrome 83.0,2021-06-22 15:00:23.737,2021-06-22 15:42:08.920,16.00
6050,s981804222,پایان ترم مبانی سنجش 2,5.250.48.76,Chrome 89.0,2021-06-22 15:00:09.750,2021-06-22 15:29:30.617,13.00
6306,s981804223,آزمون پایان نیمسال 992 درس مناطق حفاظت شده,94.24.23.239,Chrome 83.0,2021-06-26 13:00:30.417,2021-06-26 13:34:56.157,16.00
6306,s981804220,آزمون پایان نیمسال 992 درس مناطق حفاظت شده,5.123.5.36,Chrome 90.0,2021-06-26 13:01:45.593,NULL,0.00
6306,s981804222,آزمون پایان نیمسال 992 درس مناطق حفاظت شده,5.250.127.244,Chrome 83.0,2021-06-26 13:00:13.680,2021-06-26 13:29:36.847,17.00
6306,s981804213,آزمون پایان نیمسال 992 درس مناطق حفاظت شده,46.100.211.244,Firefox 90.0,2021-06-26 13:00:50.550,2021-06-26 13:34:41.560,15.00
6306,s981804217,آزمون پایان نیمسال 992 درس مناطق حفاظت شده,78.39.4.26,Firefox 89.0,2021-06-26 13:01:06.167,2021-06-26 13:34:29.403,16.00
6306,s981804219,آزمون پایان نیمسال 992 درس مناطق حفاظت شده,93.110.3.25,Chrome 91.0,2021-06-26 13:00:14.537,2021-06-26 13:35:18.810,14.00
6306,s981804218,آزمون پایان نیمسال 992 درس مناطق حفاظت شده,5.250.46.187,Chrome 87.0,2021-06-26 13:00:09.320,2021-06-26 13:32:44.570,18.00
6306,s981804211,آزمون پایان نیمسال 992 درس مناطق حفاظت شده,5.218.84.174,Chrome 85.0,2021-06-26 13:00:07.990,2021-06-26 13:34:45.593,17.00
6306,s981804212,آزمون پایان نیمسال 992 درس مناطق حفاظت شده,151.246.206.174,Chrome 91.0,2021-06-26 13:01:17.700,2021-06-26 13:34:42.860,10.00
6306,s981804210,آزمون پایان نیمسال 992 درس مناطق حفاظت شده,NULL,NULL,NULL,NULL,0.00
6306,s981804203,آزمون پایان نیمسال 992 درس مناطق حفاظت شده,5.123.237.90,Chrome 91.0,2021-06-26 13:00:06.833,2021-06-26 13:33:31.157,17.00
6306,s981804207,آزمون پایان نیمسال 992 درس مناطق حفاظت شده,5.233.114.91,Chrome 91.0,2021-06-26 13:00:27.713,2021-06-26 13:34:52.080,14.00
6306,s971804102,آزمون پایان نیمسال 992 درس مناطق حفاظت شده,109.125.172.245,Chrome 88.0,2021-06-26 13:00:35.823,NULL,0.00
6306,t1531,آزمون پایان نیمسال 992 درس مناطق حفاظت شده,NULL,NULL,2021-06-26 10:43:47.873,2021-06-26 10:45:32.610,16.00
6461,s971804102,شیمی محیط زیست,109.125.173.124,Safari 12.0,2021-07-06 10:31:17.983,2021-07-06 10:50:00.233,13.00
6461,s981804207,شیمی محیط زیست,91.109.105.238,Chrome 83.0,2021-07-06 10:30:41.197,2021-07-06 10:49:55.747,13.00
6461,s981804203,شیمی محیط زیست,5.218.79.78,Chrome 91.0,2021-07-06 10:30:12.457,2021-07-06 10:49:49.207,13.00
6461,s981804210,شیمی محیط زیست,158.58.56.232,Chrome 75.0,2021-07-06 10:33:04.237,2021-07-06 10:48:13.490,16.00
6461,s981804212,شیمی محیط زیست,151.246.205.180,Chrome 91.0,2021-07-06 10:30:11.097,2021-07-06 10:49:27.347,12.00
6461,s981804211,شیمی محیط زیست,93.110.10.237,Chrome 90.0,2021-07-06 10:30:13.050,2021-07-06 10:50:04.593,14.00
6461,s981804218,شیمی محیط زیست,5.218.51.185,Chrome 87.0,2021-07-06 10:30:09.330,2021-07-06 10:50:02.153,13.00
6461,s981804219,شیمی محیط زیست,5.218.79.182,Chrome 88.0,2021-07-06 10:30:19.347,2021-07-06 10:50:23.080,11.00
6461,s981804217,شیمی محیط زیست,5.250.18.171,Chrome 91.0,2021-07-06 10:30:33.010,2021-07-06 10:46:36.167,12.00
6461,s981804213,شیمی محیط زیست,69.194.66.170,Firefox 90.0,2021-07-06 10:30:37.213,2021-07-06 10:49:27.677,12.00
6461,s981804222,شیمی محیط زیست,93.110.142.254,Chrome 91.0,2021-07-06 10:30:13.050,2021-07-06 10:49:17.597,13.00
6461,s981804220,شیمی محیط زیست,5.124.123.97,Chrome 87.0,2021-07-06 10:31:07.277,2021-07-06 10:50:04.060,13.00
6461,s981804223,شیمی محیط زیست,89.32.96.106,Chrome 83.0,2021-07-06 10:30:50.760,2021-07-06 10:48:43.480,13.00
6505,s981804223,پايانترم نقشه برداري 1400,86.57.76.240,Chrome 83.0,2021-07-04 10:32:40.080,NULL,0.00
6505,s981804222,پايانترم نقشه برداري 1400,5.250.119.84,Chrome 91.0,2021-07-04 10:30:27.170,2021-07-04 12:06:51.460,14.98
6505,s981804220,پايانترم نقشه برداري 1400,5.124.32.95,Chrome 90.0,2021-07-04 10:31:21.457,2021-07-04 11:55:03.497,14.98
6505,s981804213,پايانترم نقشه برداري 1400,5.218.38.232,Safari 0.0,2021-07-04 10:30:16.467,2021-07-04 11:41:50.783,16.98
6505,s981804219,پايانترم نقشه برداري 1400,5.218.51.127,Chrome 91.0,2021-07-04 10:31:33.067,2021-07-04 12:11:02.430,16.98
6505,s981804217,پايانترم نقشه برداري 1400,5.218.190.143,Chrome 89.0,2021-07-04 10:32:16.123,2021-07-04 11:59:47.470,15.98
6505,s981804218,پايانترم نقشه برداري 1400,93.110.81.119,Chrome 90.0,2021-07-04 10:30:09.810,2021-07-04 12:03:01.727,17.98
6505,s981804211,پايانترم نقشه برداري 1400,130.255.223.209,Chrome 85.0,2021-07-04 10:30:08.280,2021-07-04 12:00:18.723,15.98
6505,s981804212,پايانترم نقشه برداري 1400,151.246.192.75,Chrome 91.0,2021-07-04 10:32:11.387,2021-07-04 12:04:27.900,16.98
