UserName,QuestionID,Title,UserRespnse,Title,ExamID,Title,ResourcePrimaryName
s971603131,33046,عبارت «لا یقدح تقادم الزنا فی صحة الشهادة» بیانگر چیست؟,100,بی‌تأثیر بودن گذشت زمان در پذیرش شهادت,3246,فقه حدود,فقه۸ گروه (۱)
s971603133,33046,عبارت «لا یقدح تقادم الزنا فی صحة الشهادة» بیانگر چیست؟,10,بی‌تأثیر بودن گذشت زمان در پذیرش شهادت,3246,فقه حدود,فقه۸ گروه (۱)
s971603134,33046,عبارت «لا یقدح تقادم الزنا فی صحة الشهادة» بیانگر چیست؟,100,بی‌تأثیر بودن گذشت زمان در پذیرش شهادت,3246,فقه حدود,فقه۸ گروه (۱)
s971603135,33046,عبارت «لا یقدح تقادم الزنا فی صحة الشهادة» بیانگر چیست؟,100,بی‌تأثیر بودن گذشت زمان در پذیرش شهادت,3246,فقه حدود,فقه۸ گروه (۱)
s971603136,33046,عبارت «لا یقدح تقادم الزنا فی صحة الشهادة» بیانگر چیست؟,100,بی‌تأثیر بودن گذشت زمان در پذیرش شهادت,3246,فقه حدود,فقه۸ گروه (۱)
s971603138,33046,عبارت «لا یقدح تقادم الزنا فی صحة الشهادة» بیانگر چیست؟,1,بی‌تأثیر بودن گذشت زمان در پذیرش شهادت,3246,فقه حدود,فقه۸ گروه (۱)
s971603139,33046,عبارت «لا یقدح تقادم الزنا فی صحة الشهادة» بیانگر چیست؟,100,بی‌تأثیر بودن گذشت زمان در پذیرش شهادت,3246,فقه حدود,فقه۸ گروه (۱)
s971603140,33046,عبارت «لا یقدح تقادم الزنا فی صحة الشهادة» بیانگر چیست؟,10,بی‌تأثیر بودن گذشت زمان در پذیرش شهادت,3246,فقه حدود,فقه۸ گروه (۱)
s971603141,33046,عبارت «لا یقدح تقادم الزنا فی صحة الشهادة» بیانگر چیست؟,10,بی‌تأثیر بودن گذشت زمان در پذیرش شهادت,3246,فقه حدود,فقه۸ گروه (۱)
s971603146,33046,عبارت «لا یقدح تقادم الزنا فی صحة الشهادة» بیانگر چیست؟,1,بی‌تأثیر بودن گذشت زمان در پذیرش شهادت,3246,فقه حدود,فقه۸ گروه (۱)
s971603101,33047,طبق نظر شهید ثانی اگر مردی همسرش را طلاق دهد، در صورتی که طلاق ..... باشد، مرد محصن نیست.,1000,بائن,3246,فقه حدود,فقه۸ گروه (۱)
s971603102,33047,طبق نظر شهید ثانی اگر مردی همسرش را طلاق دهد، در صورتی که طلاق ..... باشد، مرد محصن نیست.,100,بائن,3246,فقه حدود,فقه۸ گروه (۱)
s971603103,33047,طبق نظر شهید ثانی اگر مردی همسرش را طلاق دهد، در صورتی که طلاق ..... باشد، مرد محصن نیست.,100,بائن,3246,فقه حدود,فقه۸ گروه (۱)
s971603104,33047,طبق نظر شهید ثانی اگر مردی همسرش را طلاق دهد، در صورتی که طلاق ..... باشد، مرد محصن نیست.,100,بائن,3246,فقه حدود,فقه۸ گروه (۱)
s971603105,33047,طبق نظر شهید ثانی اگر مردی همسرش را طلاق دهد، در صورتی که طلاق ..... باشد، مرد محصن نیست.,1000,بائن,3246,فقه حدود,فقه۸ گروه (۱)
s971603106,33047,طبق نظر شهید ثانی اگر مردی همسرش را طلاق دهد، در صورتی که طلاق ..... باشد، مرد محصن نیست.,100,بائن,3246,فقه حدود,فقه۸ گروه (۱)
s971603107,33047,طبق نظر شهید ثانی اگر مردی همسرش را طلاق دهد، در صورتی که طلاق ..... باشد، مرد محصن نیست.,100,بائن,3246,فقه حدود,فقه۸ گروه (۱)
s971603108,33047,طبق نظر شهید ثانی اگر مردی همسرش را طلاق دهد، در صورتی که طلاق ..... باشد، مرد محصن نیست.,100,بائن,3246,فقه حدود,فقه۸ گروه (۱)
s971603109,33047,طبق نظر شهید ثانی اگر مردی همسرش را طلاق دهد، در صورتی که طلاق ..... باشد، مرد محصن نیست.,1000,بائن,3246,فقه حدود,فقه۸ گروه (۱)
s971603110,33047,طبق نظر شهید ثانی اگر مردی همسرش را طلاق دهد، در صورتی که طلاق ..... باشد، مرد محصن نیست.,100,بائن,3246,فقه حدود,فقه۸ گروه (۱)
s971603111,33047,طبق نظر شهید ثانی اگر مردی همسرش را طلاق دهد، در صورتی که طلاق ..... باشد، مرد محصن نیست.,100,بائن,3246,فقه حدود,فقه۸ گروه (۱)
s971603112,33047,طبق نظر شهید ثانی اگر مردی همسرش را طلاق دهد، در صورتی که طلاق ..... باشد، مرد محصن نیست.,100,بائن,3246,فقه حدود,فقه۸ گروه (۱)
s971603114,33047,طبق نظر شهید ثانی اگر مردی همسرش را طلاق دهد، در صورتی که طلاق ..... باشد، مرد محصن نیست.,1000,بائن,3246,فقه حدود,فقه۸ گروه (۱)
s971603115,33047,طبق نظر شهید ثانی اگر مردی همسرش را طلاق دهد، در صورتی که طلاق ..... باشد، مرد محصن نیست.,1000,بائن,3246,فقه حدود,فقه۸ گروه (۱)
s971603116,33047,طبق نظر شهید ثانی اگر مردی همسرش را طلاق دهد، در صورتی که طلاق ..... باشد، مرد محصن نیست.,1000,بائن,3246,فقه حدود,فقه۸ گروه (۱)
s971603118,33047,طبق نظر شهید ثانی اگر مردی همسرش را طلاق دهد، در صورتی که طلاق ..... باشد، مرد محصن نیست.,100,بائن,3246,فقه حدود,فقه۸ گروه (۱)
s971603119,33047,طبق نظر شهید ثانی اگر مردی همسرش را طلاق دهد، در صورتی که طلاق ..... باشد، مرد محصن نیست.,1000,بائن,3246,فقه حدود,فقه۸ گروه (۱)
s971603121,33047,طبق نظر شهید ثانی اگر مردی همسرش را طلاق دهد، در صورتی که طلاق ..... باشد، مرد محصن نیست.,100,بائن,3246,فقه حدود,فقه۸ گروه (۱)
s971603123,33047,طبق نظر شهید ثانی اگر مردی همسرش را طلاق دهد، در صورتی که طلاق ..... باشد، مرد محصن نیست.,100,بائن,3246,فقه حدود,فقه۸ گروه (۱)
s971603125,33047,طبق نظر شهید ثانی اگر مردی همسرش را طلاق دهد، در صورتی که طلاق ..... باشد، مرد محصن نیست.,1000,بائن,3246,فقه حدود,فقه۸ گروه (۱)
s971603126,33047,طبق نظر شهید ثانی اگر مردی همسرش را طلاق دهد، در صورتی که طلاق ..... باشد، مرد محصن نیست.,100,بائن,3246,فقه حدود,فقه۸ گروه (۱)
